url,id,Lng,Lat,Cid,tradeTime,DOM,followers,totalPrice,price,square,livingRoom,drawingRoom,kitchen,bathRoom,floor,buildingType,constructionTime,renovationCondition,buildingStructure,ladderRatio,elevator,fiveYearsProperty,subway,district,communityAverage
https://bj.lianjia.com/chengjiao/101090925639.html,101090925639,116.543161,40.097129,1111041170735,2016-09-29,319,7,430.0,47514,90.5,1,0,0,0,中 8,1,2013,2,6,0.136,1.0,0.0,0.0,13,58692
https://bj.lianjia.com/chengjiao/101090926591.html,101090926591,116.462116,39.973094,1111027377484,2016-08-31,290,53,1230.0,49974,246.13,3,2,1,2,高 28,1,2007,4,6,0.5,1.0,1.0,1.0,7,90017
https://bj.lianjia.com/chengjiao/101090927830.html,101090927830,116.488479,39.993976,1111027377281,2016-06-20,218,45,898.0,50051,179.42,3,2,1,2,高 27,3,2006,4,6,1.0,1.0,1.0,1.0,7,70650
https://bj.lianjia.com/chengjiao/101090931204.html,101090931204,116.312813,39.932255,1111027374944,2017-01-10,422,85,572.0,100528,56.9,2,1,1,1,中 5,4,1990,3,4,0.333,0.0,0.0,1.0,8,100274
https://bj.lianjia.com/chengjiao/101090932592.html,101090932592,116.16608,39.771077,1111027377578,2016-07-04,231,35,135.0,23475,57.51,1,1,1,1,高 11,4,2011,4,6,0.333,1.0,0.0,0.0,5,34373
https://bj.lianjia.com/chengjiao/101090934353.html,101090934353,116.460438,39.960687,1111027379039,2017-02-17,458,221,945.0,71705,131.79,2,1,1,2,顶 7,4,2003,4,6,0.5,1.0,1.0,1.0,7,64109
https://bj.lianjia.com/chengjiao/101090934741.html,101090934741,116.481034,39.94474,1111027377157,2017-02-26,467,96,1600.0,61539,260.0,4,2,1,2,低 10,3,2008,4,6,1.0,1.0,0.0,1.0,7,63185
https://bj.lianjia.com/chengjiao/101090935254.html,101090935254,116.422479,40.06389,1111027375783,2016-08-24,281,72,179.0,32323,55.38,1,0,1,1,中 30,1,2004,4,6,0.2,1.0,0.0,1.0,6,43211
https://bj.lianjia.com/chengjiao/101090936002.html,101090936002,116.313465,39.856611,1111027379296,2016-06-29,226,55,470.0,38076,123.44,3,2,1,2,中 22,4,2006,4,6,0.5,1.0,1.0,1.0,2,53205
https://bj.lianjia.com/chengjiao/101090940862.html,101090940862,116.421128,40.068301,1111027377809,2016-10-12,329,43,125.0,22576,55.37,1,0,1,1,低 12,3,2008,4,6,0.167,1.0,1.0,1.0,6,24224
https://bj.lianjia.com/chengjiao/101090941213.html,101090941213,116.603852,39.893276,1111027375170,2016-08-07,264,121,77.0,20936,36.78,1,0,1,1,高 6,4,2008,4,6,0.062,1.0,0.0,0.0,7,48859
https://bj.lianjia.com/chengjiao/101090942006.html,101090942006,116.330345,39.984336,1111027373798,2016-06-23,219,35,495.0,125317,39.5,1,1,1,1,高 12,3,1989,3,6,0.125,1.0,1.0,1.0,8,114107
https://bj.lianjia.com/chengjiao/101090942331.html,101090942331,116.432755,39.916762,1111043352307,2016-06-22,217,15,1000.0,95048,105.21,1,1,1,1,低 24,4,2012,4,6,0.4,1.0,0.0,1.0,1,83201
https://bj.lianjia.com/chengjiao/101090943851.html,101090943851,116.391726,39.978788,1111027382272,2016-08-18,274,45,650.0,88316,73.6,2,1,1,1,中 20,1,1991,3,2,0.25,1.0,1.0,1.0,10,121898
https://bj.lianjia.com/chengjiao/101090948964.html,101090948964,116.291788,39.855182,1111027382025,2016-08-26,282,55,359.0,34276,104.74,2,1,1,1,中 21,1,2005,3,6,0.2,1.0,0.0,0.0,2,53910
https://bj.lianjia.com/chengjiao/101090950497.html,101090950497,116.425422,40.068646,1111027380048,2016-08-08,263,54,439.6,17445,252.0,5,2,1,3,中 6,4,2000,2,2,0.5,0.0,1.0,1.0,6,35396
https://bj.lianjia.com/chengjiao/101090951459.html,101090951459,116.585161,39.87005,1111027380334,2016-07-27,251,81,580.0,33523,173.02,4,2,1,2,高 8,3,2005,4,6,0.5,1.0,1.0,0.0,7,48809
https://bj.lianjia.com/chengjiao/101090953662.html,101090953662,116.472792,39.995684,1111027373999,2016-09-13,298,32,730.0,88744,82.26,2,1,1,1,中 10,4,2000,4,6,0.333,1.0,0.0,1.0,7,90867
https://bj.lianjia.com/chengjiao/101090954206.html,101090954206,116.26266,39.919997,1111027381962,2017-03-16,482,221,385.0,65588,58.7,2,1,1,1,中 6,4,1985,3,4,0.5,0.0,0.0,1.0,8,63313
https://bj.lianjia.com/chengjiao/101090954625.html,101090954625,116.488984,39.976004,1111027374428,2016-08-18,273,243,475.0,39257,121.0,4,2,1,2,中 7,4,1996,3,2,0.333,0.0,1.0,1.0,7,60297
https://bj.lianjia.com/chengjiao/101090956116.html,101090956116,116.1939,39.923648,1111027374503,2016-06-23,217,60,181.6,30827,58.91,2,1,1,1,中 6,4,1996,4,2,0.5,0.0,0.0,0.0,9,44959
https://bj.lianjia.com/chengjiao/101090956346.html,101090956346,116.421128,40.068301,1111027377809,2016-06-17,211,15,110.0,18966,58.0,1,0,1,1,低 12,3,2008,1,6,0.167,1.0,0.0,1.0,6,24224
https://bj.lianjia.com/chengjiao/101090957055.html,101090957055,116.322609,40.089206,1111027379920,2016-07-13,237,91,309.0,24880,124.2,3,2,1,2,顶 6,4,2008,3,2,0.5,0.0,1.0,0.0,6,40386
https://bj.lianjia.com/chengjiao/101090959522.html,101090959522,116.559953,40.117154,1111027377343,2016-09-16,301,10,119.0,22038,54.0,1,0,1,1,中 7,3,2013,1,6,0.136,1.0,0.0,1.0,13,54715
https://bj.lianjia.com/chengjiao/101090959641.html,101090959641,116.430012,40.066244,1111027380045,2016-07-31,254,45,271.0,25620,105.78,2,1,1,2,中 6,4,2000,3,2,0.5,0.0,0.0,0.0,6,39940
https://bj.lianjia.com/chengjiao/101090962374.html,101090962374,116.328627,39.979037,1111027382321,2016-08-31,285,151,630.0,86184,73.1,3,1,1,1,底 6,4,1988,3,2,0.333,0.0,0.0,1.0,8,96866
https://bj.lianjia.com/chengjiao/101090964660.html,101090964660,116.494021,39.900148,1111045984927,2016-11-27,373,115,519.0,66284,78.3,2,1,1,1,低 9,4,2013,4,6,0.182,1.0,0.0,1.0,7,80006
https://bj.lianjia.com/chengjiao/101090965022.html,101090965022,116.416572,40.063191,1111027375135,2016-06-17,209,19,260.0,48149,54.0,2,1,1,1,高 11,3,2010,1,6,0.2,1.0,0.0,1.0,6,45854
https://bj.lianjia.com/chengjiao/101090965138.html,101090965138,116.169365,39.937036,1111027378402,2016-08-12,266,19,318.0,31177,102.0,2,1,1,1,顶 3,4,1993,4,2,0.5,0.0,0.0,0.0,9,42744
https://bj.lianjia.com/chengjiao/101090968237.html,101090968237,116.518854,39.939588,1111027374656,2016-08-25,278,159,500.0,43384,115.25,3,1,1,2,低 28,3,2006,4,6,0.5,1.0,1.0,0.0,7,58092
https://bj.lianjia.com/chengjiao/101090970010.html,101090970010,116.493878,40.000306,1111027374551,2016-08-26,279,56,1290.0,49232,262.03,5,2,1,4,低 22,1,2005,4,6,0.5,1.0,1.0,0.0,7,82194
https://bj.lianjia.com/chengjiao/101090971524.html,101090971524,116.28512,39.888524,1111027373808,2016-07-10,232,36,208.0,42799,48.6,1,1,1,1,低 18,4,2005,3,6,0.5,1.0,1.0,0.0,2,64266
https://bj.lianjia.com/chengjiao/101090971631.html,101090971631,116.308663,39.839115,1111027381702,2016-07-20,242,33,320.0,44488,71.93,1,1,1,1,底 18,1,2001,1,6,0.25,1.0,1.0,1.0,2,57277
https://bj.lianjia.com/chengjiao/101090973027.html,101090973027,116.233785,39.906862,1111027381888,2016-07-27,249,132,191.0,42136,45.33,1,1,1,1,高 6,4,1992,4,2,0.5,0.0,1.0,0.0,9,49154
https://bj.lianjia.com/chengjiao/101090973383.html,101090973383,116.42293,40.062106,1111027379502,2016-08-29,282,43,835.0,46042,181.36,3,2,1,2,中 5,4,2005,4,5,1.0,1.0,0.0,1.0,6,76355
https://bj.lianjia.com/chengjiao/101090974377.html,101090974377,116.400533,39.962226,1111027378022,2016-08-23,276,126,418.0,77595,53.87,2,0,1,1,中 10,3,1980,3,6,0.333,1.0,1.0,1.0,1,106452
https://bj.lianjia.com/chengjiao/101090975202.html,101090975202,116.329972,40.174041,1111027379664,2016-08-07,260,7,245.0,19283,127.06,3,2,1,2,高 6,4,2003,4,2,0.5,0.0,1.0,0.0,6,33905
https://bj.lianjia.com/chengjiao/101090978985.html,101090978985,116.612765,39.905006,1111027374043,2016-08-03,255,170,279.0,37713,73.98,2,1,1,1,低 22,1,2005,4,6,0.25,1.0,1.0,0.0,7,45447
https://bj.lianjia.com/chengjiao/101090985471.html,101090985471,116.424846,40.1565,1111027375939,2016-06-24,214,35,224.0,19824,113.0,2,1,1,2,中 6,4,2007,4,2,0.333,1.0,1.0,0.0,6,37221
https://bj.lianjia.com/chengjiao/101090990708.html,101090990708,116.304497,39.895431,1111027380293,2016-09-07,288,33,340.0,41764,81.41,2,0,1,1,顶 6,4,1998,3,2,0.333,0.0,1.0,0.0,8,65996
https://bj.lianjia.com/chengjiao/101090993037.html,101090993037,116.235366,40.216037,1111027381366,2016-08-24,274,33,105.0,30000,35.0,1,0,1,1,顶 6,4,2003,4,2,0.167,0.0,0.0,0.0,6,40712
https://bj.lianjia.com/chengjiao/101090998847.html,101090998847,116.354792,39.885022,1111027382268,2016-08-14,264,35,359.0,67941,52.84,2,1,1,1,顶 5,4,1978,2,4,0.333,0.0,0.0,0.0,10,80214
https://bj.lianjia.com/chengjiao/101090999943.html,101090999943,116.51152,39.901436,1111027381719,2016-06-16,204,159,300.0,43573,68.85,1,1,1,1,低 24,3,2007,1,6,0.5,1.0,1.0,1.0,7,62702
https://bj.lianjia.com/chengjiao/101091000597.html,101091000597,116.284755,39.93453,1111027376911,2016-09-17,297,10,196.0,39200,50.0,1,0,1,1,中 19,1,2009,4,6,0.111,1.0,0.0,1.0,8,70141
https://bj.lianjia.com/chengjiao/101091000881.html,101091000881,116.330578,39.966964,1111027380135,2016-06-24,212,62,345.0,66848,51.61,1,1,1,1,中 15,3,2006,4,6,0.217,1.0,1.0,1.0,8,80032
https://bj.lianjia.com/chengjiao/101091006761.html,101091006761,116.471754,40.02946,1111027376127,2016-08-18,267,69,530.0,56383,94.0,2,1,1,1,高 25,3,2009,4,6,0.4,1.0,1.0,1.0,7,76292
https://bj.lianjia.com/chengjiao/101091006990.html,101091006990,116.534917,39.927474,1111027375643,2016-08-15,263,46,263.0,41628,63.18,1,0,1,1,高 16,3,2007,4,6,0.4,1.0,0.0,0.0,7,56335
https://bj.lianjia.com/chengjiao/101091009399.html,101091009399,116.277126,39.897751,1111027380610,2016-08-17,265,21,419.0,40304,103.96,2,1,1,1,中 22,3,2003,4,6,0.25,1.0,1.0,0.0,2,48942
https://bj.lianjia.com/chengjiao/101091010957.html,101091010957,116.462543,39.933593,1111027380103,2016-08-05,253,15,346.0,54600,63.37,1,0,1,1,低 22,1,未知,4,6,0.143,1.0,0.0,1.0,7,74239
https://bj.lianjia.com/chengjiao/101091013872.html,101091013872,116.594761,39.921447,1111027374857,2016-09-21,300,60,439.0,34297,128.0,3,1,1,1,顶 6,4,2000,3,2,0.5,0.0,0.0,1.0,7,45906
https://bj.lianjia.com/chengjiao/101091016828.html,101091016828,116.571828,40.066974,1111027380138,2016-06-15,202,8,400.0,16461,243.0,6,2,1,2,顶 6,4,1995,1,4,0.5,0.0,0.0,0.0,13,37870
https://bj.lianjia.com/chengjiao/101091017007.html,101091017007,116.321953,40.058245,1111027378318,2016-07-14,230,123,405.0,44506,91.0,3,1,1,1,顶 6,4,1997,3,2,0.5,0.0,1.0,0.0,8,60019
https://bj.lianjia.com/chengjiao/101091018544.html,101091018544,116.472516,39.882104,1111027377551,2016-06-24,210,14,525.0,33871,155.0,4,1,1,2,高 19,1,2000,3,6,0.2,1.0,1.0,1.0,7,57934
https://bj.lianjia.com/chengjiao/101091021835.html,101091021835,116.438381,39.964399,1111027373927,2016-08-16,263,94,431.5,58477,73.79,3,1,1,1,中 6,4,1992,3,4,0.333,0.0,1.0,1.0,7,68475
https://bj.lianjia.com/chengjiao/101091022056.html,101091022056,116.370813,39.949254,1111027379070,2016-06-24,209,112,380.0,65744,57.8,2,1,1,1,底 7,4,1992,3,2,0.25,0.0,1.0,1.0,10,94460
https://bj.lianjia.com/chengjiao/101091022870.html,101091022870,116.264621,40.087404,1111027376165,2016-06-24,210,57,765.0,51058,149.83,3,2,1,2,低 6,4,2009,3,6,0.5,1.0,1.0,0.0,8,65768
https://bj.lianjia.com/chengjiao/101091023728.html,101091023728,116.175983,39.767012,1111027375833,2017-01-24,423,77,329.0,31635,104.0,2,2,1,1,低 15,4,2007,4,6,0.5,1.0,0.0,0.0,5,31844
https://bj.lianjia.com/chengjiao/101091027020.html,101091027020,116.218729,40.221509,1111027376948,2016-08-30,276,39,157.0,20183,77.79,2,1,1,1,底 6,4,1995,1,2,0.5,0.0,0.0,0.0,6,30972
https://bj.lianjia.com/chengjiao/101091028309.html,101091028309,116.440069,39.902423,1111027374222,2016-12-25,393,11,680.0,64867,104.83,1,0,1,1,底 10,4,2003,4,6,0.083,0.0,1.0,1.0,1,110212
https://bj.lianjia.com/chengjiao/101091028752.html,101091028752,116.457876,39.966408,1111027373923,2016-08-08,254,2,850.0,31963,265.94,1,1,1,1,低 28,3,2004,3,6,0.8,1.0,1.0,1.0,7,46679
https://bj.lianjia.com/chengjiao/101091031409.html,101091031409,116.265774,40.170928,1111027375904,2016-07-06,220,11,107.8,30800,35.0,1,0,1,1,高 17,4,2010,4,6,0.222,1.0,0.0,0.0,6,43737
https://bj.lianjia.com/chengjiao/101091036014.html,101091036014,116.400088,40.113401,1111027380222,2016-08-14,259,64,330.0,17278,191.0,5,3,1,3,顶 5,4,1999,3,2,0.5,0.0,1.0,0.0,6,34535
https://bj.lianjia.com/chengjiao/101091043025.html,101091043025,116.488988,39.870064,1111027377128,2016-07-07,221,10,353.0,37742,93.53,2,2,1,1,中 23,3,2008,3,6,0.5,1.0,1.0,0.0,7,52254
https://bj.lianjia.com/chengjiao/101091044874.html,101091044874,116.464936,39.911052,1111027377425,2017-01-20,417,108,250.0,43104,58.0,1,0,0,0,低 26,1,2004,4,6,1.5,1.0,1.0,1.0,7,51746
https://bj.lianjia.com/chengjiao/101091045764.html,101091045764,116.304945,39.891842,1111027378210,2016-09-08,283,38,459.0,44135,104.0,2,1,1,1,高 20,1,2006,2,6,0.222,1.0,0.0,1.0,2,55099
https://bj.lianjia.com/chengjiao/101091045795.html,101091045795,116.438901,39.970424,1111043443524,2017-02-16,445,207,850.0,76179,111.58,2,1,1,2,高 22,3,2012,4,6,0.333,1.0,0.0,1.0,7,80072
https://bj.lianjia.com/chengjiao/101091046396.html,101091046396,116.420226,40.058739,1111027376461,2016-06-27,210,309,218.0,37503,58.13,2,1,1,1,顶 6,4,1990,4,2,0.333,0.0,1.0,1.0,7,54961
https://bj.lianjia.com/chengjiao/101091048739.html,101091048739,116.560215,40.093,1111027377441,2016-08-20,264,166,328.0,43158,76.0,2,1,1,1,顶 11,3,2007,4,6,0.25,1.0,1.0,1.0,13,47930
https://bj.lianjia.com/chengjiao/101091051835.html,101091051835,116.203021,39.929599,1111027382279,2016-07-04,216,224,154.5,29086,53.12,1,1,1,1,中 6,4,1998,4,2,0.333,0.0,1.0,0.0,9,46035
https://bj.lianjia.com/chengjiao/101091053922.html,101091053922,116.530553,39.921425,1111027381021,2016-07-24,235,48,300.0,47178,63.59,1,1,1,1,低 22,3,2005,3,6,0.333,1.0,0.0,1.0,7,56631
https://bj.lianjia.com/chengjiao/101091054527.html,101091054527,116.390177,39.967981,1111027375807,2016-08-24,267,105,817.0,105981,77.09,2,1,1,1,底 17,3,2005,3,6,0.25,1.0,1.0,0.0,10,113596
https://bj.lianjia.com/chengjiao/101091055642.html,101091055642,116.359358,39.964464,1111027381399,2016-06-27,208,11,254.0,42589,59.64,1,1,1,1,中 21,1,2010,1,6,0.158,1.0,0.0,0.0,8,77025
https://bj.lianjia.com/chengjiao/101091058369.html,101091058369,116.492039,40.004922,1111027379030,2016-07-25,236,58,1060.0,71506,148.24,3,2,1,1,低 28,4,2006,4,6,0.667,1.0,0.0,1.0,7,95151
https://bj.lianjia.com/chengjiao/101091067334.html,101091067334,116.27876,39.895269,1111027376786,2016-06-29,209,22,326.0,37789,86.27,1,2,1,1,高 27,1,未知,4,6,0.222,1.0,1.0,0.0,2,43332
https://bj.lianjia.com/chengjiao/101091067605.html,101091067605,116.476546,39.905624,1111099581268,2016-08-28,269,105,570.0,46722,122.0,2,1,1,1,中 21,3,未知,4,6,0.19,1.0,1.0,0.0,7,72269
https://bj.lianjia.com/chengjiao/101091067606.html,101091067606,116.242945,40.215684,1111027377543,2016-09-13,285,133,320.0,37349,85.68,2,2,1,1,顶 28,3,2011,4,6,0.5,1.0,0.0,0.0,6,45281
https://bj.lianjia.com/chengjiao/101091067608.html,101091067608,116.476546,39.905624,1111099581268,2016-10-24,326,16,1090.0,67284,162.0,4,2,1,3,中 12,3,2006,4,6,0.25,1.0,0.0,1.0,7,72269
https://bj.lianjia.com/chengjiao/101091070410.html,101091070410,116.530553,39.921425,1111027381021,2016-07-23,233,134,275.0,35167,78.2,2,1,1,1,低 24,1,2001,3,6,0.25,1.0,1.0,1.0,7,56631
https://bj.lianjia.com/chengjiao/101091071682.html,101091071682,116.352592,39.927789,1111027382070,2016-08-26,266,51,620.0,91716,67.6,1,1,1,1,高 16,3,2000,4,6,0.333,0.0,0.0,1.0,10,99423
https://bj.lianjia.com/chengjiao/101091072015.html,101091072015,116.4388,40.054941,1111027375158,2016-07-28,237,12,930.0,52543,177.0,3,2,1,3,高 27,4,2010,3,6,0.667,1.0,0.0,1.0,7,77695
https://bj.lianjia.com/chengjiao/101091073433.html,101091073433,116.498756,39.807081,1111027376438,2016-08-17,257,16,880.0,31987,275.12,5,2,1,3,顶 11,3,2000,4,2,0.5,1.0,1.0,1.0,3,42943
https://bj.lianjia.com/chengjiao/101091074902.html,101091074902,116.417866,40.134243,1111027380409,2016-08-01,241,55,237.0,21868,108.38,3,1,1,1,中 5,4,1995,1,2,0.5,0.0,0.0,0.0,6,34641
https://bj.lianjia.com/chengjiao/101091076817.html,101091076817,116.644167,39.932673,1111027379777,2016-08-31,271,176,410.0,33607,122.0,3,2,1,2,高 7,4,2001,4,2,0.5,0.0,1.0,1.0,11,42790
https://bj.lianjia.com/chengjiao/101091083308.html,101091083308,116.447783,39.94387,1111027375280,2016-07-29,238,16,1250.0,82870,150.84,3,2,1,2,高 12,3,2006,4,6,0.667,1.0,1.0,1.0,1,112184
https://bj.lianjia.com/chengjiao/101091085930.html,101091085930,116.643924,39.889841,1111027377211,2016-06-23,201,84,395.0,36336,108.71,2,2,1,2,低 12,3,2004,3,6,0.5,1.0,0.0,0.0,11,43196
https://bj.lianjia.com/chengjiao/101091087458.html,101091087458,116.424846,40.1565,1111027375939,2016-09-07,277,11,400.0,23894,167.41,3,2,1,2,顶 9,4,2006,4,6,0.5,1.0,1.0,0.0,6,35165
https://bj.lianjia.com/chengjiao/101091087462.html,101091087462,116.523444,39.92445,1111027376687,2016-08-24,263,101,420.0,54645,76.86,1,2,1,1,高 31,1,2002,4,6,0.375,1.0,0.0,1.0,7,58126
https://bj.lianjia.com/chengjiao/101091087552.html,101091087552,116.345483,39.920877,1111027379410,2016-07-28,236,44,490.0,87034,56.3,2,1,1,1,低 18,1,1991,3,6,0.364,1.0,0.0,1.0,10,123204
https://bj.lianjia.com/chengjiao/101091089264.html,101091089264,116.530553,39.921425,1111027381021,2016-06-29,207,214,311.0,39770,78.2,2,1,1,1,底 24,1,2001,3,6,0.25,1.0,1.0,1.0,7,56631
https://bj.lianjia.com/chengjiao/101091089809.html,101091089809,116.358543,40.017542,1111027376447,2016-07-02,210,89,290.0,45004,64.44,1,0,1,1,中 27,1,2002,4,6,0.15,1.0,0.0,1.0,8,67774
https://bj.lianjia.com/chengjiao/101091091567.html,101091091567,116.413532,39.970005,1111027375601,2016-08-28,266,83,435.0,68097,63.88,2,1,1,1,低 14,3,1989,4,6,0.182,1.0,1.0,0.0,7,70100
https://bj.lianjia.com/chengjiao/101091092268.html,101091092268,116.603118,39.906824,1111027382237,2016-06-25,202,144,358.0,40099,89.28,3,1,1,1,底 11,3,2010,2,6,0.5,1.0,1.0,0.0,7,57024
https://bj.lianjia.com/chengjiao/101091093406.html,101091093406,116.367835,39.870721,1111027381850,2016-06-20,198,59,249.7,46241,54.0,2,1,1,1,中 6,4,1990,3,2,0.333,0.0,1.0,0.0,2,64917
https://bj.lianjia.com/chengjiao/101091093979.html,101091093979,116.249496,40.221791,1111027378945,2016-08-10,248,81,204.0,25958,78.59,2,2,1,1,顶 7,4,2001,4,2,0.5,0.0,1.0,0.0,6,37612
https://bj.lianjia.com/chengjiao/101091094139.html,101091094139,116.420154,40.056617,1111027378411,2016-11-13,344,264,82.0,20113,40.77,1,0,1,1,中 14,3,2007,3,6,0.047,1.0,1.0,1.0,7,26611
https://bj.lianjia.com/chengjiao/101091094877.html,101091094877,116.450058,39.870707,1111027382367,2016-07-21,229,87,480.0,44445,108.0,3,2,1,1,顶 6,4,2000,3,2,0.5,0.0,1.0,1.0,2,65374
https://bj.lianjia.com/chengjiao/101091096062.html,101091096062,116.594761,39.936939,1111027381588,2016-07-18,225,120,308.8,38337,80.55,2,1,1,1,高 6,3,2006,3,6,0.333,0.0,1.0,0.0,7,50636
https://bj.lianjia.com/chengjiao/101091096369.html,101091096369,116.329972,40.174041,1111027379664,2016-12-22,382,177,348.0,30797,113.0,2,1,1,2,低 6,4,2003,1,2,0.333,0.0,1.0,0.0,6,33905
https://bj.lianjia.com/chengjiao/101091097856.html,101091097856,116.394288,39.972468,1111027379523,2017-03-06,456,71,630.0,77778,81.0,3,1,1,1,中 18,1,1994,3,2,0.2,1.0,0.0,1.0,10,117634
https://bj.lianjia.com/chengjiao/101091099983.html,101091099983,116.683576,40.124464,1111027381870,2016-09-18,287,34,370.0,34260,108.0,3,1,1,2,中 6,4,2000,3,4,0.5,0.0,0.0,0.0,13,34626
https://bj.lianjia.com/chengjiao/101091101108.html,101091101108,116.372751,39.884391,1111027377605,2017-01-19,409,109,1600.0,79602,201.0,3,2,1,2,中 14,3,2010,4,6,0.5,1.0,0.0,1.0,10,110955
https://bj.lianjia.com/chengjiao/101091101231.html,101091101231,116.468788,39.894652,1111027373844,2016-08-19,256,116,225.0,42104,53.44,2,1,1,1,高 6,4,1980,4,2,0.25,0.0,0.0,1.0,7,61601
https://bj.lianjia.com/chengjiao/101091105024.html,101091105024,116.297022,39.788637,1111027376394,2016-08-07,244,62,117.0,30280,38.64,1,1,1,1,顶 7,4,2002,1,2,0.5,0.0,1.0,0.0,4,44170
https://bj.lianjia.com/chengjiao/101091112296.html,101091112296,116.16608,39.771077,1111027377578,2016-09-18,285,351,242.0,26431,91.56,3,2,1,1,低 11,4,2011,4,6,0.333,1.0,0.0,0.0,5,34373
https://bj.lianjia.com/chengjiao/101091112588.html,101091112588,116.497474,39.810115,1111027377957,2016-07-21,226,54,99.0,22000,45.0,1,0,1,1,低 24,1,2009,4,6,0.25,1.0,0.0,1.0,3,54282
https://bj.lianjia.com/chengjiao/101091114501.html,101091114501,116.327941,39.934006,1111027382466,2016-07-22,226,33,1242.0,73929,168.0,3,2,1,2,中 20,3,2003,4,6,0.333,1.0,1.0,1.0,8,103097
https://bj.lianjia.com/chengjiao/101091115495.html,101091115495,116.359358,39.964464,1111027381399,2016-09-17,284,10,275.0,44008,62.49,1,1,1,1,中 21,1,2010,4,6,0.158,1.0,1.0,0.0,8,77025
https://bj.lianjia.com/chengjiao/101091115981.html,101091115981,116.431342,40.071807,1111027380042,2016-07-12,216,32,207.0,37961,54.53,1,1,1,1,顶 6,4,2000,1,2,0.333,0.0,0.0,0.0,6,35931
https://bj.lianjia.com/chengjiao/101091117600.html,101091117600,116.419327,39.861278,1111027382424,2016-06-27,202,56,242.0,38057,63.59,2,1,1,1,顶 6,4,1996,4,2,0.333,0.0,0.0,1.0,2,54506
https://bj.lianjia.com/chengjiao/101091120116.html,101091120116,116.453712,39.940847,1111027380731,2016-10-25,321,209,1300.0,65657,198.0,4,2,1,2,高 6,4,2000,4,2,0.5,1.0,0.0,1.0,7,82311
https://bj.lianjia.com/chengjiao/101091120953.html,101091120953,116.247008,39.906426,1111027382209,2016-07-22,226,20,686.0,51092,134.27,3,2,1,2,中 26,3,2005,4,6,0.5,1.0,1.0,1.0,9,64222
https://bj.lianjia.com/chengjiao/101091121915.html,101091121915,116.424289,39.970682,1111027375345,2016-08-29,264,25,423.0,61075,69.26,1,1,1,1,顶 16,3,2002,3,6,0.333,1.0,1.0,1.0,7,70080
https://bj.lianjia.com/chengjiao/101091123096.html,101091123096,116.461153,39.994177,1111027382445,2016-09-19,284,6,535.0,25000,214.0,4,2,1,2,中 26,3,2008,3,6,0.333,1.0,0.0,0.0,7,79670
https://bj.lianjia.com/chengjiao/101091125773.html,101091125773,116.438901,39.970424,1111043443524,2016-07-31,234,72,255.0,65385,39.0,1,0,1,1,低 22,3,2012,4,6,0.5,1.0,0.0,1.0,7,80072
https://bj.lianjia.com/chengjiao/101091126058.html,101091126058,116.233257,39.89514,1111027377149,2016-08-16,250,30,293.0,42464,69.0,1,1,1,1,中 9,4,2011,4,6,0.25,1.0,0.0,0.0,9,55180
https://bj.lianjia.com/chengjiao/101091127453.html,101091127453,116.377133,39.853516,1111027377262,2016-06-20,193,40,225.0,37289,60.34,1,1,1,1,低 24,1,2002,3,6,0.182,1.0,1.0,1.0,2,59703
https://bj.lianjia.com/chengjiao/101091129232.html,101091129232,116.437648,39.859639,1111027382753,2016-07-22,224,55,421.8,37324,113.0,2,1,1,1,底 20,3,2006,4,6,0.286,1.0,0.0,0.0,2,55585
https://bj.lianjia.com/chengjiao/101091131179.html,101091131179,116.482095,39.866315,1111027382784,2016-08-18,251,8,223.0,40649,54.86,1,1,1,1,低 6,4,2009,2,2,0.25,0.0,0.0,0.0,7,50959
https://bj.lianjia.com/chengjiao/101091132516.html,101091132516,116.481666,39.992718,1111027376309,2016-07-30,232,44,481.5,31115,154.75,3,2,1,1,中 6,4,2000,3,6,0.5,0.0,0.0,1.0,7,48886
https://bj.lianjia.com/chengjiao/101091133428.html,101091133428,116.465341,39.997219,1111027375066,2017-03-14,459,158,790.0,58912,134.1,3,1,1,2,顶 6,4,1999,3,2,0.5,0.0,0.0,0.0,7,61281
https://bj.lianjia.com/chengjiao/101091135737.html,101091135737,116.317217,40.177411,1111027379119,2016-07-19,221,17,680.0,15517,438.24,3,5,2,3,顶 2,nan,2004,1,6,1.0,0.0,0.0,0.0,6,36625
https://bj.lianjia.com/chengjiao/101091136127.html,101091136127,116.422295,40.133927,1111027380410,2016-06-30,202,77,226.2,19949,113.39,2,1,1,2,顶 6,4,2003,4,2,0.5,0.0,1.0,0.0,6,31485
https://bj.lianjia.com/chengjiao/101091138356.html,101091138356,116.374459,39.995227,1111027382696,2016-09-02,266,77,548.0,73263,74.8,3,1,1,1,低 18,1,1993,3,6,0.2,1.0,1.0,0.0,8,81499
https://bj.lianjia.com/chengjiao/101091138411.html,101091138411,116.45831,39.923422,1111027379317,2016-06-25,197,8,348.0,61053,57.0,1,0,1,1,中 31,1,2008,1,6,0.25,1.0,0.0,1.0,7,75090
https://bj.lianjia.com/chengjiao/101091139098.html,101091139098,116.16711,39.738534,1111052214168,2016-09-09,272,29,270.0,21429,126.0,3,1,1,2,高 6,nan,2005,3,2,0.5,0.0,1.0,0.0,5,35718
